image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
2283,punch,0.5943186,0.19858842,0.598336,0.18198937,0.0,0.0,0.6338808,0.17332111,0.0,0.0,0.6810925,0.27693602,0.64468825,0.24177264,0.6824714,0.43182433,0.5883748,0.3110415,0.6047705,0.41877934,0.5207657,0.2780685,0.6625893,0.5416937,0.64829075,0.516811,0.6173685,0.7251623,0.65366656,0.6832201,0.6106322,0.90991294,0.67640746,0.8552508
2284,punch,0.5997436,0.22417478,0.6115302,0.20908423,0.58779633,0.20834766,0.62785405,0.2198433,0.5694355,0.2170641,0.6472038,0.32137203,0.54225606,0.30954564,0.6667584,0.44405714,0.51022404,0.43590507,0.6609973,0.3607214,0.5691735,0.3807917,0.61146414,0.5692907,0.53865594,0.5606096,0.60661095,0.7519564,0.5102698,0.73557603,0.57831347,0.9160891,0.46889973,0.89858365
2285,punch,0.46495104,0.2330145,0.475411,0.2167824,0.4618737,0.2237316,0.50994265,0.21836606,0.0,0.0,0.5495072,0.3152439,0.4738844,0.2999818,0.5420763,0.42117533,0.40557832,0.34643734,0.47622365,0.37892824,0.32355946,0.33863437,0.5229844,0.5659846,0.47053418,0.5527969,0.52404183,0.7475083,0.44906992,0.7270469,0.5467111,0.91397244,0.45874363,0.898835
2286,punch,0.474368,0.22460769,0.48706493,0.2104468,0.46626458,0.21781941,0.51369655,0.2161861,0.0,0.0,0.52964467,0.29065055,0.47818303,0.32552856,0.45790243,0.34114897,0.4820097,0.4315195,0.35560173,0.32306328,0.41889653,0.39287323,0.5148458,0.5546211,0.46737218,0.5584104,0.52438843,0.7352731,0.45018348,0.72775716,0.5416905,0.92673457,0.4599515,0.88926
2287,punch,0.5759083,0.21811469,0.58555096,0.20419553,0.56169903,0.20474678,0.0,0.0,0.53691375,0.21793588,0.60236627,0.31197405,0.5267962,0.3053664,0.6061927,0.43172428,0.55567557,0.3957342,0.6163571,0.39444733,0.6119205,0.31973687,0.5914283,0.56151754,0.53066385,0.55964667,0.5923835,0.74142724,0.5039519,0.7430745,0.5693864,0.9158747,0.46192425,0.9147482
2288,punch,0.5132574,0.22531717,0.5229557,0.20992436,0.4998606,0.2122564,0.53875464,0.21968065,0.48163167,0.2253395,0.560316,0.31530842,0.46016145,0.31439012,0.5795329,0.42149255,0.43463677,0.3947155,0.56109107,0.36580032,0.4600564,0.31667915,0.5473442,0.55748683,0.48015213,0.5610594,0.5603398,0.73219734,0.47976533,0.74271137,0.56678367,0.89339393,0.48773202,0.9042481
2289,punch,0.55920494,0.22881521,0.5708741,0.21310279,0.5489857,0.21687698,0.5932018,0.22113886,0.5383966,0.22822927,0.62442935,0.32057744,0.5217353,0.31370106,0.6424155,0.42525107,0.46667585,0.3817469,0.59161365,0.37246093,0.43908215,0.325676,0.58857125,0.56642467,0.5199085,0.5581693,0.5886111,0.74629325,0.5007428,0.7325392,0.5879289,0.9099586,0.49372903,0.89345807
2290,punch,0.65174025,0.2123747,0.0,0.0,0.64514333,0.19526869,0.0,0.0,0.603788,0.18778275,0.5992273,0.29534224,0.5278981,0.30006102,0.5836401,0.43574,0.47610366,0.45268658,0.62383187,0.43034682,0.5799099,0.45138913,0.59010184,0.5801794,0.54146725,0.59931654,0.6071037,0.7532144,0.53471833,0.79893416,0.5796798,0.88617045,0.5170326,0.9587364
2291,punch,0.4764615,0.23049895,0.4871828,0.21400699,0.46594006,0.22018045,0.5101249,0.21870632,0.45782703,0.23316751,0.5439131,0.31315354,0.45454103,0.3238603,0.5516945,0.4304991,0.43258914,0.44278622,0.49403113,0.34842318,0.3994104,0.39697474,0.53106683,0.56555015,0.4681653,0.5662282,0.55027115,0.74523735,0.46588558,0.7413724,0.576676,0.9095179,0.48318046,0.9068653
2292,punch,0.6448117,0.21477352,0.0,0.0,0.64133924,0.19585706,0.0,0.0,0.6056552,0.18432043,0.56108755,0.2706551,0.57907176,0.29227036,0.57938254,0.38030702,0.6882356,0.37660295,0.62637323,0.38368687,0.75451255,0.29356262,0.5503227,0.5693107,0.54970926,0.5910845,0.5876862,0.7268419,0.5288486,0.7910819,0.57064104,0.8676701,0.505908,0.96471184
2293,punch,0.46875542,0.22782119,0.47965068,0.21021897,0.45739803,0.2166392,0.50409687,0.21758573,0.4495563,0.23231468,0.53318983,0.31552953,0.4400471,0.3242587,0.5393212,0.425816,0.3931972,0.41317445,0.4805665,0.34134495,0.37226787,0.3261077,0.51566714,0.5652609,0.4521579,0.56940675,0.5402044,0.74511284,0.4631664,0.75047386,0.579693,0.90747255,0.48759526,0.911177
2294,punch,0.55886716,0.2338768,0.569685,0.22180729,0.54797035,0.22035116,0.5845533,0.22952595,0.5286926,0.22581516,0.5993289,0.30629778,0.4961471,0.3206105,0.6517958,0.34077853,0.47164044,0.42497984,0.7071994,0.30464083,0.52549887,0.40596068,0.5757556,0.55563337,0.5072085,0.56136227,0.57750094,0.7321655,0.48984918,0.7391108,0.56318974,0.8986179,0.47333917,0.8989305
2295,punch,0.8408825,0.3612413,0.8443388,0.3563182,0.8361732,0.35547987,0.0,0.0,0.8265362,0.35653418,0.8395742,0.39068565,0.82016927,0.38604605,0.8339785,0.42595646,0.8225951,0.42365468,0.0,0.0,0.8426279,0.42735776,0.83524436,0.46985808,0.8193466,0.46979034,0.8500258,0.5370993,0.81960136,0.5369367,0.8382417,0.5871166,0.78862894,0.5856469
2296,punch,0.5650872,0.2321057,0.57655394,0.22080988,0.5519422,0.21698777,0.0,0.0,0.5270242,0.22605728,0.59079486,0.3231162,0.5092236,0.3084329,0.61686784,0.3954042,0.554425,0.36932924,0.64928484,0.3401988,0.642279,0.30948135,0.57784605,0.5593386,0.515872,0.5573634,0.5786425,0.7322918,0.4941021,0.7396075,0.5654553,0.8946888,0.47532678,0.91416246
2297,punch,0.45459342,0.22606067,0.4677337,0.21081175,0.44599414,0.21547584,0.49387446,0.21617278,0.0,0.0,0.5074989,0.28343403,0.44568294,0.32932052,0.45224252,0.30022225,0.4466971,0.43661463,0.36581263,0.23646024,0.40239328,0.36326706,0.5069173,0.5496226,0.45380086,0.5633762,0.53415203,0.7355999,0.4546817,0.7457537,0.5755792,0.9141957,0.4918047,0.9024313
2298,punch,0.5398238,0.18717611,0.5554139,0.16420403,0.52728635,0.16204324,0.5813803,0.16108598,0.51072234,0.15456377,0.60932565,0.2893265,0.4993884,0.2619549,0.663438,0.43633604,0.48363855,0.36235946,0.5890992,0.44301176,0.45620012,0.4159309,0.57513946,0.5823186,0.50521404,0.5676069,0.5907704,0.76279813,0.5100943,0.74676913,0.59633136,0.89989436,0.5233253,0.9119939
2299,punch,0.59529626,0.18672952,0.6081654,0.16477565,0.5798289,0.16366087,0.6238386,0.16660228,0.55174947,0.16484618,0.63582134,0.29008055,0.51129925,0.28581703,0.6532206,0.40488404,0.44419828,0.40618122,0.6271704,0.4321847,0.48961842,0.44584104,0.59727305,0.5818806,0.5190644,0.5804292,0.59786403,0.75436324,0.5136057,0.7512353,0.5868363,0.903188,0.5217921,0.9016023
2300,punch,0.5880169,0.1635746,0.6023358,0.14497751,0.575283,0.14575829,0.6249532,0.1582589,0.5563499,0.15787229,0.6482565,0.28418303,0.5267851,0.2808319,0.66545695,0.4242145,0.4962505,0.41840783,0.6346864,0.5397442,0.522699,0.5439611,0.60927314,0.5622697,0.530643,0.55834424,0.6061485,0.73788035,0.51772076,0.7334505,0.5838669,0.8861116,0.52090335,0.8832558
2301,punch,0.55180043,0.15941375,0.5659891,0.13996275,0.5387963,0.13975754,0.5887264,0.15138642,0.5202687,0.14962202,0.6172554,0.27805507,0.49761823,0.2683802,0.64947134,0.41137663,0.4712389,0.38754562,0.59721595,0.45729172,0.48258406,0.44666287,0.5890521,0.5609906,0.51221585,0.5537588,0.5878962,0.7428581,0.50677663,0.7322805,0.5776656,0.88968945,0.51891464,0.88497096
2302,punch,0.54449385,0.2618479,0.55439985,0.250011,0.53222954,0.2450072,0.0,0.0,0.50412023,0.25155824,0.5400224,0.353874,0.4791038,0.33114567,0.50751746,0.4523509,0.55689645,0.3648279,0.5401917,0.4893803,0.6559316,0.33745563,0.5451578,0.58824503,0.48753232,0.5931981,0.5863307,0.76138747,0.47846562,0.79062396,0.561698,0.9269253,0.452951,0.9766429
2303,punch,0.5514821,0.20567256,0.5673184,0.184242,0.54068494,0.18125558,0.5938374,0.17987415,0.52644145,0.17032294,0.61880505,0.3046958,0.51028216,0.26980472,0.6534579,0.4599273,0.49972183,0.36441,0.59247595,0.49448878,0.49087328,0.4270706,0.58351547,0.58579063,0.5122134,0.56937826,0.5972507,0.7608991,0.5052334,0.7457878,0.5985634,0.89900446,0.52256805,0.91220015
2304,punch,0.59979326,0.22954069,0.61011434,0.21716124,0.58613145,0.2132938,0.0,0.0,0.5578923,0.22035103,0.621668,0.32198817,0.53154707,0.30504808,0.6499616,0.41724873,0.5308776,0.39376488,0.66751736,0.36726826,0.6038848,0.34078795,0.59845793,0.56641185,0.5343056,0.5604656,0.5909971,0.74935734,0.5100436,0.74546826,0.56085503,0.920708,0.46262622,0.9203866
2305,punch,0.62785095,0.2186016,0.6381069,0.20211837,0.6144291,0.2053549,0.6540573,0.21226168,0.5966822,0.21843213,0.679906,0.3174003,0.57869744,0.2966492,0.69012797,0.42962986,0.54544586,0.352492,0.66435754,0.3521636,0.567246,0.28195816,0.64830124,0.5594728,0.5829509,0.5505297,0.64098984,0.7477723,0.58165264,0.7354009,0.6316535,0.9137418,0.5927735,0.9028958
2306,punch,0.6158988,0.21567392,0.6273402,0.20130171,0.60364693,0.20334704,0.6464779,0.21630453,0.5870797,0.21905994,0.6728864,0.32097986,0.56825197,0.299136,0.6998564,0.41457856,0.535871,0.348293,0.66799855,0.34096572,0.5622463,0.29408428,0.6333219,0.56803906,0.55993867,0.5551097,0.63250905,0.7553682,0.5314316,0.7379896,0.63078487,0.9219105,0.5105854,0.90965545
2307,punch,0.6229917,0.2459143,0.6268114,0.23456828,0.6144179,0.22853155,0.0,0.0,0.57686156,0.22051273,0.5938927,0.3112904,0.5526946,0.2910123,0.5897464,0.39519826,0.6260554,0.33199754,0.61979043,0.4200696,0.7186939,0.31001765,0.5854627,0.55776924,0.5431069,0.5538775,0.5968069,0.7489632,0.5048054,0.7505132,0.5694412,0.9232808,0.46016583,0.93444455
2308,punch,0.6123403,0.2192724,0.6226953,0.20413083,0.59938747,0.20665416,0.6387586,0.21494159,0.5822474,0.22049107,0.6671699,0.31166822,0.5668131,0.30309314,0.682031,0.4226713,0.54380184,0.38523903,0.64916503,0.34393293,0.5648619,0.30584,0.64305717,0.5540203,0.5781795,0.54891074,0.6362348,0.7450741,0.5809325,0.73426425,0.63018405,0.9173749,0.5945131,0.90100807
2309,punch,0.604962,0.23610014,0.61493605,0.22414398,0.59227675,0.21904387,0.0,0.0,0.56243294,0.22171214,0.6031583,0.31678665,0.55007887,0.29216346,0.5910512,0.40392083,0.6196027,0.33032602,0.6312605,0.40102386,0.71932274,0.29377323,0.5912035,0.55898005,0.5405903,0.5525073,0.5882499,0.7492904,0.50799954,0.7458411,0.5558373,0.92750794,0.46081576,0.9286465
2310,punch,0.61268187,0.24232222,0.6204766,0.23146896,0.6010607,0.22503395,0.0,0.0,0.5670388,0.22403139,0.6015993,0.32424372,0.5429319,0.2994447,0.5897887,0.4287677,0.59599626,0.36272234,0.6160033,0.42924106,0.680194,0.3260828,0.58842117,0.56708556,0.53651273,0.56202585,0.5953818,0.7534197,0.5049671,0.7556788,0.56917316,0.9225265,0.46359634,0.9335837
2311,punch,0.6361078,0.21833153,0.64680994,0.20418447,0.62289006,0.20441656,0.6612964,0.2178242,0.6015427,0.21834256,0.68732274,0.31747103,0.5767375,0.30742326,0.7185461,0.41515288,0.5448517,0.38854104,0.6861928,0.33855996,0.5740954,0.30875662,0.64628065,0.56785136,0.57213694,0.55916876,0.64283043,0.75337136,0.55268705,0.7376563,0.63459754,0.92063594,0.5414671,0.89861166
2312,punch,0.57311624,0.22825933,0.5817548,0.21209036,0.5594595,0.21873845,0.5994887,0.21929918,0.5447067,0.23459624,0.63484544,0.3081611,0.53653145,0.3137708,0.66402376,0.410934,0.52264845,0.39082155,0.62163436,0.35436422,0.5489138,0.3205815,0.62506324,0.54675907,0.5616768,0.5500163,0.6313921,0.7318949,0.579883,0.7362535,0.6387433,0.907423,0.60094035,0.906471
2313,punch,0.54688334,0.19185513,0.56338614,0.17085415,0.5355407,0.17121075,0.59131974,0.16803974,0.5219696,0.16651548,0.6052288,0.28018638,0.508649,0.25971532,0.5959007,0.39061114,0.4962442,0.36503166,0.5620585,0.3279488,0.47102425,0.43311793,0.5803207,0.5651762,0.51301354,0.5548912,0.592503,0.746335,0.5020289,0.73557925,0.5878284,0.88320804,0.52058536,0.9084231
2314,punch,0.53989565,0.27070493,0.54878,0.25764418,0.5261849,0.25361028,0.0,0.0,0.49538487,0.25934657,0.5332705,0.36646062,0.46981424,0.33723122,0.5118444,0.4741502,0.54384327,0.383062,0.5587234,0.45891953,0.6425644,0.35915545,0.5372547,0.6027978,0.47981876,0.6063869,0.58092296,0.7684516,0.476616,0.79712605,0.56105006,0.9153382,0.4567886,0.97687024
2315,punch,0.55319047,0.1584774,0.5666013,0.13953614,0.54022145,0.14004876,0.58932227,0.15304668,0.5224598,0.15293013,0.6199193,0.28042996,0.49989545,0.27278,0.65014356,0.41556963,0.47300228,0.39137703,0.6017526,0.48290694,0.49178126,0.46492043,0.5916825,0.56050766,0.51468456,0.5547968,0.59322965,0.73988104,0.50936663,0.7302612,0.5809447,0.8884793,0.51955336,0.8804715
2316,punch,0.5344744,0.18683258,0.5514271,0.16422069,0.5215607,0.1616262,0.57972676,0.16198531,0.0,0.0,0.60330284,0.29016775,0.49907273,0.25631386,0.64690137,0.45099962,0.4945492,0.36890292,0.55776924,0.4174893,0.45924306,0.41763037,0.5752242,0.57907057,0.5064911,0.5621992,0.5903996,0.7594171,0.51098555,0.7453063,0.5967872,0.8815725,0.5181925,0.9100454
2317,punch,0.5731004,0.18456556,0.5877253,0.16291378,0.5590641,0.16085535,0.6084166,0.16460396,0.53559154,0.15981258,0.62952346,0.28634363,0.50270087,0.28009346,0.6609732,0.3982719,0.45468223,0.3856494,0.6259859,0.44198862,0.45838022,0.42824963,0.59051245,0.5809013,0.51067555,0.57691735,0.60126334,0.75455713,0.5067351,0.74760294,0.5911031,0.9066958,0.52249175,0.90093154
2318,punch,0.5722859,0.24289083,0.5824685,0.23092654,0.5597832,0.22733955,0.0,0.0,0.5330593,0.2294514,0.5994999,0.31662214,0.501065,0.31685296,0.64418,0.38267943,0.49275547,0.42314073,0.67338645,0.32183906,0.5612644,0.3761389,0.577772,0.560104,0.51141274,0.56150526,0.57621354,0.7333393,0.4948097,0.73784673,0.56237304,0.8972961,0.47529945,0.90353584
2319,punch,0.81433123,0.3638918,0.8174599,0.35967606,0.8096067,0.3584639,0.0,0.0,0.79883754,0.36043704,0.8144902,0.38683218,0.7916409,0.38888207,0.8263609,0.41066203,0.7860843,0.42556947,0.8235179,0.4077996,0.8035984,0.4382857,0.8055154,0.467948,0.7870785,0.46864948,0.81579685,0.5352243,0.78374714,0.53647244,0.8355867,0.59398043,0.7674929,0.5994407
2320,punch,0.47454134,0.2237553,0.48473468,0.2066884,0.46249914,0.21256413,0.5075426,0.21364371,0.45313883,0.22616704,0.53501993,0.31725866,0.4444375,0.2979098,0.53436536,0.42028618,0.37880164,0.32007626,0.47024503,0.33348945,0.31700268,0.2595283,0.5169746,0.56704545,0.4553511,0.5615013,0.54061866,0.7467022,0.46438712,0.74387646,0.5830679,0.896766,0.48935667,0.90976155
2321,punch,0.6388566,0.22726193,0.0,0.0,0.63560116,0.20757635,0.0,0.0,0.5974887,0.18575357,0.5990798,0.28832543,0.51368964,0.29417863,0.6168292,0.38534185,0.46172562,0.455673,0.67973447,0.33372268,0.56870586,0.43694618,0.59281456,0.58501184,0.537175,0.6027476,0.6020513,0.75613123,0.5271196,0.7963839,0.5719558,0.8944948,0.51439875,0.96335167
2322,punch,0.44560927,0.23496749,0.4575146,0.21932195,0.43704256,0.2256293,0.48404282,0.22423999,0.0,0.0,0.5037171,0.29521465,0.44736204,0.33128548,0.45617485,0.32768008,0.45405236,0.4299911,0.37305164,0.27318376,0.4107809,0.37763175,0.5025133,0.5552367,0.45283937,0.56425273,0.52907467,0.73785627,0.45208663,0.74035794,0.5761156,0.9164247,0.4895397,0.89869577
2323,punch,0.5541107,0.22859097,0.5646254,0.2156951,0.54190046,0.21556981,0.5800221,0.22665147,0.52240974,0.225665,0.5986233,0.31308857,0.4968772,0.3178826,0.64263034,0.39101034,0.491819,0.42334563,0.6573841,0.32715338,0.5562559,0.36430043,0.57899034,0.5562782,0.50982946,0.55937684,0.5798392,0.72705245,0.49425992,0.735799,0.56455815,0.89517236,0.4768273,0.9048755
2324,punch,0.6487476,0.20981628,0.0,0.0,0.6397135,0.19146879,0.0,0.0,0.5942672,0.184207,0.60912865,0.29427606,0.5141696,0.29851454,0.601355,0.41139895,0.45190015,0.44189999,0.6410316,0.41330338,0.5469527,0.4589935,0.6018589,0.57960165,0.5395423,0.59807533,0.61596733,0.7493466,0.5291576,0.79095685,0.5886851,0.89553475,0.52330184,0.9594325
2325,punch,0.64667726,0.21117571,0.0,0.0,0.6413481,0.19200598,0.0,0.0,0.6016384,0.18356372,0.5820863,0.28688306,0.55816865,0.2958326,0.61563456,0.439714,0.62745607,0.44414127,0.6817662,0.384301,0.6998835,0.3621334,0.5698065,0.5762444,0.54700524,0.5932837,0.59145766,0.7433923,0.53371567,0.79702497,0.5689962,0.8732091,0.5148155,0.9641164
2326,punch,0.59014046,0.23665966,0.5995183,0.22200868,0.5755495,0.2223538,0.0,0.0,0.55064905,0.22610886,0.6179262,0.31806463,0.539426,0.29883832,0.6292787,0.42711976,0.5657183,0.36628473,0.6322504,0.38317925,0.6255101,0.31348726,0.5951987,0.56002176,0.5363719,0.5537065,0.59052694,0.73509324,0.51278746,0.7351579,0.5623603,0.89691347,0.48024163,0.90509933
2327,punch,0.5024456,0.2265119,0.5112477,0.21033545,0.48904076,0.21405195,0.5282687,0.21760403,0.4732441,0.22602873,0.55414295,0.3159448,0.457275,0.30384472,0.57582533,0.41561672,0.4264144,0.34618276,0.5491218,0.36574492,0.42820352,0.29428136,0.54436004,0.5561826,0.4789071,0.55621237,0.56482345,0.7336375,0.4800919,0.7420016,0.5791198,0.8904897,0.4903037,0.91025716
2328,punch,0.5382558,0.22908865,0.54949725,0.21286872,0.5278944,0.21791738,0.57359254,0.21710844,0.0,0.0,0.6066917,0.31725782,0.5128245,0.30086276,0.6220194,0.418904,0.45680422,0.34088057,0.56867087,0.36980316,0.40043044,0.30887997,0.5728743,0.56323785,0.51007617,0.5512405,0.57692564,0.7448171,0.49483618,0.7259584,0.5866154,0.9067709,0.49327612,0.89180666
2329,punch,0.46872583,0.23024438,0.4811905,0.21380815,0.46328908,0.22163,0.51291704,0.2142895,0.0,0.0,0.5355592,0.30058944,0.47849816,0.31794447,0.48449332,0.39405197,0.45415482,0.4244433,0.40644926,0.34148556,0.40082598,0.37546942,0.5104319,0.56079274,0.46532193,0.5594696,0.51575905,0.7400962,0.45248684,0.7285155,0.53450155,0.9230763,0.46425027,0.8933849
2330,punch,0.61610496,0.21719027,0.62751156,0.20595373,0.60287577,0.20377788,0.63909185,0.22563006,0.5783167,0.21858038,0.64415157,0.33043376,0.562343,0.29120567,0.6354119,0.44607648,0.5960235,0.3510351,0.6566927,0.3716935,0.67394066,0.30837026,0.6105436,0.568708,0.5443331,0.5523725,0.6018935,0.747888,0.5034983,0.7289629,0.5739111,0.91046566,0.4662977,0.9017345
2331,punch,0.59469736,0.20647587,0.5977048,0.19010112,0.0,0.0,0.6326498,0.18003076,0.0,0.0,0.69508797,0.28807756,0.635164,0.23974244,0.7309077,0.43943477,0.55137277,0.2803731,0.6408176,0.4302373,0.4654052,0.27777877,0.67093146,0.54642355,0.64817697,0.51432747,0.6153849,0.728551,0.6605493,0.6732598,0.6100868,0.90663064,0.6908379,0.8476829
2332,punch,0.586799,0.2198739,0.59674007,0.20519955,0.5731454,0.2045559,0.0,0.0,0.5501646,0.2151062,0.6270424,0.31598517,0.52424264,0.30766806,0.6596242,0.42102358,0.4990437,0.42606157,0.66469544,0.3522574,0.5666505,0.38915667,0.60358393,0.56538045,0.5325202,0.5602372,0.6011403,0.7476231,0.5083348,0.7374327,0.5763132,0.9117626,0.46460733,0.9023296
2333,punch,0.48987675,0.23005228,0.50194633,0.21292038,0.47988597,0.220644,0.5275639,0.2143344,0.0,0.0,0.55221903,0.30622718,0.48361415,0.32143047,0.510345,0.39355558,0.4815112,0.4256247,0.4362341,0.34272453,0.43759578,0.39619696,0.52719307,0.5649214,0.47287807,0.56133085,0.53400314,0.7445545,0.45315203,0.7274722,0.54173714,0.9215147,0.4652657,0.8896745
2334,punch,0.45812884,0.23298712,0.46993008,0.21650435,0.45186472,0.22447751,0.5017907,0.21921259,0.0,0.0,0.53004205,0.30286267,0.4547541,0.3206114,0.5139559,0.39971638,0.41695434,0.42091653,0.44500765,0.33957452,0.38558584,0.37344277,0.5122186,0.5510251,0.45764247,0.55687296,0.5400987,0.7270085,0.46912518,0.7343103,0.5823583,0.89569986,0.49365798,0.9010421
2335,punch,0.59943485,0.19547343,0.6045079,0.17658767,0.0,0.0,0.6426487,0.16757189,0.0,0.0,0.6628667,0.2764599,0.68913746,0.24001022,0.616083,0.43631363,0.66728616,0.3553855,0.53333545,0.36390916,0.6122625,0.34283268,0.65323335,0.5420573,0.67427063,0.5145995,0.6053326,0.72957927,0.6658665,0.68002045,0.6129664,0.91063917,0.67306596,0.8520161
2336,punch,0.5935146,0.2048002,0.59915626,0.1891977,0.0,0.0,0.63337815,0.17949884,0.0,0.0,0.6816383,0.28437027,0.6371817,0.23863126,0.7148777,0.4336355,0.566748,0.27855802,0.6232037,0.43502238,0.47524452,0.26611456,0.6657591,0.5434047,0.65043586,0.51396614,0.6166229,0.72697806,0.6631352,0.6769474,0.6223071,0.9080953,0.680265,0.85236055
2337,punch,0.5227107,0.22752911,0.5335461,0.2118083,0.51048195,0.21577883,0.5529718,0.22022556,0.49528974,0.2283335,0.58052206,0.3222482,0.48332062,0.30665353,0.593578,0.42190647,0.44880491,0.37793502,0.5479457,0.36738995,0.41492525,0.39966407,0.55615443,0.56540513,0.48942304,0.55600375,0.5647054,0.7517769,0.48027307,0.7389061,0.5798589,0.90941596,0.49179387,0.91381836
2338,punch,0.52116454,0.2283912,0.53169525,0.21313569,0.5084592,0.21520332,0.54866123,0.22233352,0.48978442,0.22773202,0.57434803,0.31767452,0.46465817,0.32197917,0.5957383,0.4227033,0.4366231,0.42853615,0.5564285,0.39022768,0.47120562,0.39762414,0.55036277,0.56393427,0.4767642,0.5652588,0.5615355,0.7490169,0.47559077,0.7497797,0.5704675,0.91399497,0.48864427,0.91199595
2339,punch,0.5420682,0.17166267,0.55686516,0.15039942,0.5296238,0.15022328,0.5828431,0.15018517,0.51448,0.1493169,0.61247015,0.26840383,0.49584115,0.2619451,0.64533406,0.4147453,0.46708742,0.39008754,0.57737106,0.40970212,0.47241712,0.38210365,0.58193517,0.55617774,0.5076071,0.5497199,0.58547086,0.7393823,0.50658184,0.7296045,0.57764107,0.89165133,0.5186842,0.8850907
2340,punch,0.5890332,0.16541381,0.59985363,0.14615783,0.57359964,0.14545234,0.61137074,0.14969227,0.5445977,0.14995892,0.62062055,0.25916767,0.5075504,0.26856196,0.6300707,0.3924457,0.45756865,0.398305,0.6174475,0.41489723,0.5260664,0.32357636,0.5893394,0.54834485,0.5169728,0.5540335,0.58439857,0.7268817,0.51084363,0.73322314,0.5751513,0.8954634,0.51702183,0.875728
2341,punch,0.6248766,0.25976607,0.6343648,0.24848343,0.6132467,0.24548386,0.0,0.0,0.589401,0.25263098,0.63376135,0.34806594,0.57361656,0.31067625,0.62701327,0.4425148,0.621078,0.3492245,0.6599161,0.36097497,0.6948079,0.3051805,0.60800344,0.54316556,0.5576693,0.53149027,0.6056027,0.70189285,0.5347056,0.6967518,0.57667935,0.8358789,0.5047447,0.85439837
2342,punch,0.6378968,0.24325606,0.647029,0.23014273,0.62632316,0.22927012,0.65655386,0.238281,0.6050602,0.23647746,0.66847914,0.32206854,0.581711,0.32235643,0.69302464,0.42285773,0.5865049,0.42693532,0.6939635,0.35857812,0.6298049,0.36093146,0.66060305,0.54450756,0.598593,0.5479656,0.6756748,0.7149928,0.5977513,0.72548944,0.6646632,0.871506,0.5845816,0.8894687
2343,punch,0.6435145,0.18838672,0.65325487,0.17016712,0.6274305,0.16650279,0.0,0.0,0.59015554,0.16337408,0.6393356,0.2767419,0.5582454,0.2790244,0.61739326,0.41654766,0.5562954,0.42790806,0.6535345,0.42480007,0.657494,0.37643263,0.6118436,0.57054675,0.5531148,0.57631826,0.60699564,0.7424146,0.53123933,0.75181615,0.591123,0.90793025,0.5186787,0.8995498
2344,punch,0.6321234,0.2615214,0.638976,0.24894243,0.6195451,0.24591713,0.0,0.0,0.59121746,0.25045246,0.6298422,0.3474702,0.56859714,0.32020175,0.6406157,0.44395152,0.62792933,0.3680867,0.6669082,0.3805366,0.7067082,0.31655735,0.6190125,0.5526214,0.57453954,0.5516912,0.6327742,0.702835,0.59767663,0.7212054,0.5864832,0.8273699,0.58455706,0.8801963
2345,punch,0.5632838,0.23634814,0.5786792,0.21798803,0.5512494,0.2128342,0.60255164,0.20587769,0.5312314,0.19135861,0.6189644,0.31442124,0.506013,0.26762703,0.6290231,0.48745134,0.47345042,0.3454192,0.56378335,0.5827902,0.46792763,0.4275025,0.58667153,0.5674541,0.51419705,0.55016136,0.5951744,0.7456965,0.5077884,0.733433,0.5911726,0.8862229,0.52241343,0.8995993
2346,punch,0.5478859,0.22856602,0.5638908,0.21032344,0.53803325,0.20665696,0.59221846,0.19737466,0.0,0.0,0.60101867,0.30410036,0.51593244,0.26954755,0.57692945,0.47844175,0.50290114,0.3562392,0.52721405,0.6139575,0.49217704,0.40709132,0.58134925,0.5651909,0.52170664,0.5531516,0.59453756,0.74465764,0.5114674,0.73930633,0.5935137,0.8991778,0.521202,0.8994727
2347,punch,0.55089724,0.2331245,0.5665419,0.21475247,0.54050577,0.21089633,0.593548,0.19846554,0.0,0.0,0.6015557,0.29963475,0.51516265,0.26869678,0.5775932,0.46962467,0.50052446,0.35609838,0.52823514,0.6149033,0.49145147,0.40497673,0.5806155,0.5621327,0.5202991,0.5515499,0.59557325,0.7425865,0.51106876,0.7380249,0.5933095,0.90032864,0.52005816,0.89680094
2348,punch,0.57090825,0.23703118,0.58553934,0.21631065,0.5571055,0.21279524,0.60612017,0.19960304,0.5325652,0.18974093,0.62421596,0.30777723,0.50523067,0.26210797,0.6468245,0.47054976,0.4708694,0.33619735,0.5867036,0.56009173,0.46163177,0.4336659,0.5884246,0.5686944,0.51202667,0.5509069,0.59579957,0.7469784,0.50185037,0.7362314,0.5926797,0.88602775,0.5196221,0.90929496
